"ID","Collection","ENS","Minting Date","Tx Count","Power"
"4356","0x6de754c0816aa1ec98d2ff55ad6ea7d00ab6e131","udon.eth","Tue, 08 Oct 2019 00:34:05 GMT","1","3"
"4357","0x09dcabf773a87ff1b1b9885576938f0dcc1075db","","Tue, 08 Oct 2019 00:34:51 GMT","1","1"
"4358","0xb0b980359d9eeff396fab0be4b59da0565e6ba97","","Tue, 08 Oct 2019 00:34:51 GMT","1","1"
"4359","0xbefa5641d7681950213b490596cc0e7c3d9f2eaa","mikelockz.eth","Tue, 08 Oct 2019 00:47:41 GMT","1","1"
"4360","0x29d6a0bdc195c1be74fbd16a12fa194af1b91c4d","","Tue, 08 Oct 2019 00:48:48 GMT","1","6"
"4361","0xcef0e56b84ad7d5be9edcb7faf66f85ae83942a4","timnugent.eth","Tue, 08 Oct 2019 00:55:51 GMT","1","1"
"4362","0x3766b26fbc6257233d4037c83249934f24dc529b","","Tue, 08 Oct 2019 01:01:32 GMT","1","1"
"4363","0x1b37ab8d737b1776d3cc082d246ee89ed9693cd2","","Tue, 08 Oct 2019 01:07:05 GMT","1","2"
"4364","0x4b915f324160ea3440d3c4d11015711c172e91e2","trueinsider.eth","Tue, 08 Oct 2019 01:10:05 GMT","1","2"
"4365","0x0d6b27bbceb315c18df5d0701c71250037b3f84b","","Tue, 08 Oct 2019 01:11:46 GMT","1","6"
"4366","0xd31b671f1a398b519222fdaba5ab5464b9f2a3fa","wmitsuda.eth","Tue, 08 Oct 2019 01:18:29 GMT","1","3"
"4367","0x367edd0545a58df684901805afb6a31fc0089180","","Tue, 08 Oct 2019 01:18:29 GMT","1","25"
"4368","0x8f942eced007bd3976927b7958b50df126feecb5","metadreamer.eth","Tue, 08 Oct 2019 01:20:37 GMT","2","7"
"4369","0x083fc10ce7e97cafbae0fe332a9c4384c5f54e45","k06a.eth","Tue, 08 Oct 2019 01:22:55 GMT","1","7"
"4370","0x94f3cdfc19763b3ad3b31925643174423c773a5f","liangcc.eth","Tue, 08 Oct 2019 01:24:38 GMT","1","4"
